Query_ID	Doc_ID	Rank	Score
2	1370	108	30.5
2	341	109	30.5
2	739	110	30.5
2	660	111	30.5
2	987	112	30.5
2	917	113	30.5
2	1292	114	30.5
2	325	115	30.0
2	25	116	30.0
2	149	117	30.0
2	401	118	30.0
2	1325	119	30.0
2	289	120	30.0
2	1104	121	30.0
2	1352	122	30.0
2	677	123	30.0
2	110	124	30.0
2	903	125	30.0
2	1202	126	30.0
2	806	127	30.0
2	484	128	30.0
2	174	129	30.0
2	29	130	30.0
2	101	131	29.5
2	100	132	29.5
2	156	133	29.5
2	274	134	29.5
2	1300	135	29.5
2	202	136	29.5
2	1092	137	29.5
2	187	138	29.0
2	1246	139	29.0
2	80	140	29.0
2	1383	141	29.0
2	1303	142	29.0
2	1351	143	29.0
2	1250	144	28.5
2	1199	145	28.5
2	794	146	28.5
2	300	147	28.5
2	77	148	28.5
2	476	149	28.5
2	696	150	28.5
2	204	151	28.5
2	1095	152	28.5
2	177	153	28.5
2	12	154	28.5
2	889	155	28.5
2	124	156	28.0
2	395	157	28.0
2	986	158	28.0
2	845	159	28.0
2	933	160	28.0
2	441	161	28.0
2	288	162	28.0
2	934	163	28.0
2	767	164	28.0
2	810	165	28.0
2	1134	166	28.0
2	197	167	28.0
2	1307	168	28.0
2	1271	169	28.0
2	991	170	28.0
2	1373	171	27.5
2	1175	172	27.5
2	334	173	27.5
2	563	174	27.5
2	734	175	27.5
2	342	176	27.0
2	704	177	27.0
2	443	178	27.0
2	213	179	27.0
2	59	180	27.0
2	229	181	27.0
2	1218	182	27.0
2	649	183	26.5
2	192	184	26.5
2	92	185	26.5
2	844	186	26.5
2	24	187	26.5
2	9	188	26.5
2	1224	189	26.5
2	779	190	26.5
2	375	191	26.5
2	328	192	26.5
2	685	193	26.5
2	1380	194	26.0
2	414	195	26.0
2	164	196	26.0
2	205	197	26.0
2	996	198	26.0
2	304	199	26.0
2	166	200	26.0
3	798	1	31.0
3	329	2	26.5
3	826	3	26.5
3	131	4	26.0
3	1313	5	25.5
3	927	6	25.0
3	1201	7	24.0
3	89	8	23.0
3	695	9	22.0
3	49	10	22.0
3	792	11	21.5
3	73	12	21.5
3	225	13	21.0
3	1040	14	21.0
3	499	15	21.0
3	262	16	21.0
3	1147	17	21.0
3	662	18	20.5
3	99	19	20.0
3	1204	20	20.0
3	244	21	20.0
3	344	22	20.0
3	1047	23	20.0
3	992	24	19.5
3	928	25	19.0
3	874	26	19.0
3	721	27	19.0
3	673	28	18.5
3	730	29	18.5
3	83	30	18.5
3	1072	31	18.5
3	1392	32	18.5
3	210	33	18.0
3	441	34	18.0
3	704	35	18.0
3	576	36	18.0
3	202	37	18.0
3	140	38	17.5
3	658	39	17.5
3	640	40	17.5
3	1226	41	17.5
3	889	42	17.5
3	976	43	17.0
3	364	44	17.0
3	947	45	17.0
3	962	46	17.0
3	1039	47	17.0
3	132	48	16.5
3	717	49	16.5
3	712	50	16.5
3	452	51	16.5
3	240	52	16.5
3	94	53	16.5
3	77	54	16.5
3	1119	55	16.5
3	85	56	16.0
3	442	57	16.0
3	433	58	16.0
3	395	59	16.0
3	277	60	16.0
3	656	61	16.0
3	934	62	16.0
3	1292	63	16.0
3	315	64	16.0
3	1277	65	15.5
3	417	66	15.5
3	572	67	15.5
3	342	68	15.5
3	1352	69	15.5
3	189	70	15.5
3	170	71	15.5
3	1335	72	15.5
3	33	73	15.5
3	980	74	15.5
3	1115	75	15.5
3	1061	76	15.5
3	1290	77	15.5
3	151	78	15.5
3	1268	79	15.5
3	82	80	15.0
3	625	81	15.0
3	529	82	15.0
3	199	83	15.0
3	811	84	15.0
3	414	85	15.0
3	373	86	15.0
3	193	87	15.0
3	1333	88	15.0
3	9	89	15.0
3	1307	90	15.0
3	564	91	15.0
3	174	92	15.0
3	828	93	14.5
3	101	94	14.5
3	325	95	14.5
3	1082	96	14.5
3	1336	97	14.5
3	1382	98	14.5
3	1104	99	14.5
3	185	100	14.5
3	739	101	14.5
3	707	102	14.5
3	1322	103	14.5
3	45	104	14.5
3	946	105	14.5
3	797	106	14.5
3	872	107	14.5
3	459	108	14.0
3	1375	109	14.0
3	782	110	14.0
3	1325	111	14.0
3	1213	112	14.0
3	560	113	14.0
3	1209	114	14.0
3	216	115	14.0
3	270	116	14.0
3	1300	117	14.0
3	96	118	14.0
3	14	119	14.0
3	1239	120	14.0
3	197	121	14.0
3	808	122	14.0
3	466	123	14.0
3	212	124	14.0
3	917	125	14.0
3	991	126	14.0
3	1218	127	14.0
3	1144	128	14.0
3	427	129	14.0
3	542	130	13.5
3	649	131	13.5
3	401	132	13.5
3	56	133	13.5
3	1342	134	13.5
3	252	135	13.5
3	272	136	13.5
3	677	137	13.5
3	44	138	13.5
3	155	139	13.5
3	24	140	13.5
3	1381	141	13.5
3	1351	142	13.5
3	1134	143	13.5
3	820	144	13.5
3	710	145	13.5
3	1167	146	13.5
3	689	147	13.5
3	827	148	13.5
3	29	149	13.5
3	434	150	13.0
3	589	151	13.0
3	766	152	13.0
3	675	153	13.0
3	1220	154	13.0
3	234	155	13.0
3	588	156	13.0
3	1225	157	13.0
3	773	158	13.0
3	579	159	13.0
3	635	160	13.0
3	247	161	13.0
3	206	162	13.0
3	767	163	13.0
3	733	164	13.0
3	129	165	13.0
3	476	166	13.0
3	987	167	13.0
3	869	168	13.0
3	806	169	13.0
3	1169	170	13.0
3	1263	171	13.0
3	740	172	12.5
3	1207	173	12.5
3	1244	174	12.5
3	179	175	12.5
3	1122	176	12.5
3	165	177	12.5
3	933	178	12.5
3	171	179	12.5
3	110	180	12.5
3	1383	181	12.5
3	1303	182	12.5
3	198	183	12.5
3	352	184	12.5
3	328	185	12.5
3	692	186	12.5
3	138	187	12.0
3	187	188	12.0
3	857	189	12.0
3	124	190	12.0
3	1356	191	12.0
3	416	192	12.0
3	822	193	12.0
3	1302	194	12.0
3	599	195	12.0
3	1108	196	12.0
3	1154	197	12.0
3	156	198	12.0
3	144	199	12.0
3	907	200	12.0
4	1313	1	91.0
4	798	2	85.0
4	1201	3	81.0
4	329	4	69.0
4	417	5	63.0
4	1239	6	60.0
4	1040	7	59.5
4	721	8	58.5
4	927	9	58.0
4	89	10	58.0
4	499	11	56.5
4	140	12	56.0
4	244	13	55.0
4	131	14	55.0
4	272	15	54.5
4	94	16	54.5
4	1147	17	54.5
4	1244	18	53.5
4	73	19	53.5
4	640	20	52.5
4	992	21	52.5
4	1047	22	52.0
4	262	23	51.5
4	452	24	51.0
4	160	25	50.0
4	928	26	50.0
4	576	27	49.5
4	193	28	49.0
4	49	29	48.0
4	96	30	48.0
4	827	31	48.0
4	165	32	47.5
4	946	33	47.5
4	662	34	47.0
4	962	35	47.0
4	433	36	46.5
4	757	37	46.5
4	1144	38	46.5
4	1375	39	46.0
4	1268	40	45.5
4	797	41	45.0
4	695	42	44.5
4	344	43	44.5
4	206	44	44.5
4	673	45	44.0
4	874	46	44.0
4	660	47	44.0
4	1248	48	44.0
4	1082	49	43.5
4	364	50	43.5
4	1342	51	43.5
4	522	52	43.5
4	1198	53	43.5
4	917	54	43.5
4	210	55	42.5
4	423	56	42.5
4	1392	57	42.5
4	792	58	42.0
4	25	59	42.0
4	625	60	42.0
4	976	61	42.0
4	1382	62	42.0
4	82	63	41.5
4	85	64	41.5
4	401	65	41.5
4	572	66	41.5
4	1235	67	41.5
4	826	68	41.0
4	14	69	41.0
4	375	70	41.0
4	1356	71	40.5
4	189	72	40.5
4	110	73	40.5
4	730	74	40.5
4	696	75	40.5
4	197	76	40.5
4	1072	77	40.5
4	315	78	40.5
4	1252	79	40.0
4	170	80	40.0
4	1066	81	40.0
4	62	82	40.0
4	132	83	39.5
4	341	84	39.5
4	1104	85	39.5
4	1061	86	39.5
4	151	87	39.5
4	163	88	39.0
4	1108	89	39.0
4	155	90	39.0
4	234	91	38.5
4	1209	92	38.5
4	1134	93	38.5
4	1325	94	38.0
4	166	95	38.0
4	173	96	38.0
4	1242	97	38.0
4	493	98	38.0
4	199	99	37.5
4	811	100	37.5
4	373	101	37.5
4	536	102	37.5
4	274	103	37.5
4	710	104	37.5
4	991	105	37.5
4	1277	106	37.0
4	459	107	37.0
4	560	108	37.0
4	677	109	37.0
4	548	110	37.0
4	77	111	37.0
4	987	112	37.0
4	889	113	37.0
4	149	114	36.5
4	277	115	36.5
4	794	116	36.5
4	731	117	36.5
4	561	118	36.5
4	1351	119	36.5
4	198	120	36.5
4	83	121	36.5
4	157	122	36.5
4	996	123	36.0
4	947	124	36.0
4	266	125	36.0
4	903	126	36.0
4	1224	127	36.0
4	1039	128	36.0
4	317	129	36.0
4	1271	130	36.0
4	1292	131	36.0
4	1380	132	35.5
4	717	133	35.5
4	1175	134	35.5
4	1307	135	35.5
4	563	136	35.5
4	1092	137	35.5
4	484	138	35.5
4	1370	139	35.0
4	1154	140	35.0
4	294	141	35.0
4	656	142	35.0
4	739	143	35.0
4	1383	144	35.0
4	24	145	35.0
4	9	146	35.0
4	97	147	35.0
4	212	148	35.0
4	174	149	35.0
4	786	150	35.0
4	434	151	34.5
4	205	152	34.5
4	704	153	34.5
4	240	154	34.5
4	1381	155	34.5
4	820	156	34.5
4	1119	157	34.5
4	1212	158	34.0
4	1229	159	34.0
4	1164	160	34.0
4	1310	161	34.0
4	1199	162	34.0
4	300	163	34.0
4	33	164	34.0
4	734	165	34.0
4	705	166	33.5
4	1373	167	33.5
4	1225	168	33.5
4	933	169	33.5
4	523	170	33.5
4	1343	171	33.5
4	213	172	33.5
4	1322	173	33.5
4	1035	174	33.5
4	325	175	33.0
4	99	176	33.0
4	179	177	33.0
4	342	178	33.0
4	156	179	33.0
4	565	180	33.0
4	683	181	33.0
4	575	182	33.0
4	211	183	33.0
4	466	184	33.0
4	164	185	32.5
4	289	186	32.5
4	1261	187	32.5
4	80	188	32.5
4	667	189	32.5
4	133	190	32.5
4	1226	191	32.5
4	1202	192	32.5
4	689	193	32.5
4	828	194	32.0
4	56	195	32.0
4	304	196	32.0
4	1107	197	32.0
4	225	198	32.0
4	185	199	32.0
4	334	200	32.0
5	1201	1	22.0
5	1313	2	20.0
5	329	3	16.5
5	1147	4	16.0
5	798	5	14.5
5	77	6	14.0
5	193	7	13.5
5	1248	8	13.5
5	94	9	13.0
5	151	10	13.0
5	1380	11	12.5
5	640	12	12.5
5	373	13	12.5
5	1392	14	12.5
5	160	15	12.0
5	49	16	12.0
5	499	17	12.0
5	1239	18	12.0
5	792	19	11.5
5	417	20	11.5
5	1244	21	11.5
5	1342	22	11.5
5	928	23	11.5
5	1066	24	11.5
5	101	25	11.0
5	811	26	11.0
5	244	27	11.0
5	757	28	11.0
5	262	29	11.0
5	1035	30	11.0
5	1375	31	10.5
5	542	32	10.5
5	163	33	10.5
5	1310	34	10.5
5	272	35	10.5
5	51	36	10.5
5	540	37	10.5
5	827	38	10.5
5	1047	39	10.5
5	976	40	10.0
5	572	41	10.0
5	234	42	10.0
5	962	43	10.0
5	536	44	10.0
5	146	45	10.0
5	1242	46	10.0
5	660	47	10.0
5	62	48	10.0
5	624	49	9.5
5	304	50	9.5
5	294	51	9.5
5	523	52	9.5
5	89	53	9.5
5	576	54	9.5
5	1251	55	9.5
5	14	56	9.5
5	1271	57	9.5
5	315	58	9.5
5	1268	59	9.5
5	85	60	9.0
5	25	61	9.0
5	625	62	9.0
5	381	63	9.0
5	504	64	9.0
5	837	65	9.0
5	155	66	9.0
5	563	67	9.0
5	114	68	9.0
5	828	69	8.5
5	1198	70	8.5
5	1226	71	8.5
5	874	72	8.5
5	1300	73	8.5
5	172	74	8.5
5	1321	75	8.5
5	1072	76	8.5
5	1061	77	8.5
5	292	78	8.5
5	917	79	8.5
5	349	80	8.5
5	1294	81	8.0
5	368	82	8.0
5	753	83	8.0
5	876	84	8.0
5	658	85	8.0
5	667	86	8.0
5	110	87	8.0
5	903	88	8.0
5	44	89	8.0
5	344	90	8.0
5	103	91	8.0
5	24	92	8.0
5	683	93	8.0
5	1040	94	8.0
5	197	95	8.0
5	575	96	8.0
5	202	97	8.0
5	520	98	8.0
5	484	99	8.0
5	1019	100	8.0
5	889	101	8.0
5	872	102	8.0
5	42	103	8.0
5	149	104	7.5
5	401	105	7.5
5	364	106	7.5
5	1212	107	7.5
5	452	108	7.5
5	715	109	7.5
5	134	110	7.5
5	1382	111	7.5
5	1209	112	7.5
5	552	113	7.5
5	1387	114	7.5
5	1333	115	7.5
5	641	116	7.5
5	27	117	7.5
5	1202	118	7.5
5	97	119	7.5
5	1309	120	7.5
5	168	121	7.5
5	721	122	7.5
5	1259	123	7.0
5	530	124	7.0
5	132	125	7.0
5	688	126	7.0
5	1295	127	7.0
5	1356	128	7.0
5	73	129	7.0
5	1325	130	7.0
5	560	131	7.0
5	406	132	7.0
5	588	133	7.0
5	165	134	7.0
5	1108	135	7.0
5	813	136	7.0
5	1252	137	7.0
5	777	138	7.0
5	899	139	7.0
5	826	140	7.0
5	887	141	7.0
5	1075	142	7.0
5	704	143	7.0
5	266	144	7.0
5	608	145	7.0
5	1343	146	7.0
5	825	147	7.0
5	894	148	7.0
5	240	149	7.0
5	1197	150	7.0
5	731	151	7.0
5	453	152	7.0
5	1235	153	7.0
5	1296	154	7.0
5	1374	155	7.0
5	28	156	7.0
5	946	157	7.0
5	1316	158	7.0
5	573	159	7.0
5	157	160	7.0
5	1119	161	7.0
5	786	162	7.0
5	29	163	7.0
5	191	164	6.5
5	152	165	6.5
5	36	166	6.5
5	433	167	6.5
5	857	168	6.5
5	1391	169	6.5
5	1082	170	6.5
5	210	171	6.5
5	56	172	6.5
5	822	173	6.5
5	92	174	6.5
5	1238	175	6.5
5	682	176	6.5
5	57	177	6.5
5	1104	178	6.5
5	267	179	6.5
5	1281	180	6.5
5	1279	181	6.5
5	927	182	6.5
5	579	183	6.5
5	752	184	6.5
5	677	185	6.5
5	410	186	6.5
5	815	187	6.5
5	131	188	6.5
5	216	189	6.5
5	1335	190	6.5
5	707	191	6.5
5	921	192	6.5
5	1137	193	6.5
5	33	194	6.5
5	548	195	6.5
5	377	196	6.5
5	1219	197	6.5
5	1330	198	6.5
5	696	199	6.5
5	562	200	6.5
6	798	1	31.0
6	315	2	25.5
6	1313	3	24.5
6	329	4	23.5
6	757	5	21.0
6	244	6	20.0
6	522	7	19.0
6	225	8	19.0
6	927	9	19.0
6	193	10	18.5
6	928	11	18.0
6	89	12	17.5
6	452	13	17.0
6	576	14	17.0
6	1201	15	17.0
6	294	16	16.5
6	779	17	16.5
6	688	18	16.0
6	160	19	15.5
6	1244	20	15.5
6	189	21	15.5
6	257	22	15.5
6	344	23	15.5
6	1239	24	15.5
6	132	25	15.0
6	165	26	15.0
6	696	27	15.0
6	433	28	14.5
6	1204	29	14.5
6	572	30	14.5
6	640	31	14.5
6	826	32	14.5
6	94	33	14.5
6	97	34	14.5
6	212	35	14.5
6	187	36	14.0
6	986	37	14.0
6	373	38	14.0
6	536	39	14.0
6	499	40	14.0
6	1248	41	14.0
6	1047	42	14.0
6	1147	43	14.0
6	1380	44	13.5
6	662	45	13.5
6	1325	46	13.5
6	660	47	13.5
6	721	48	13.5
6	792	49	13.0
6	455	50	13.0
6	675	51	13.0
6	364	52	13.0
6	997	53	13.0
6	234	54	13.0
6	59	55	13.0
6	987	56	13.0
6	946	57	13.0
6	417	58	12.5
6	996	59	12.5
6	1302	60	12.5
6	395	61	12.5
6	1289	62	12.5
6	1198	63	12.5
6	197	64	12.5
6	869	65	12.5
6	262	66	12.5
6	827	67	12.5
6	85	68	12.0
6	673	69	12.0
6	99	70	12.0
6	1082	71	12.0
6	140	72	12.0
6	163	73	12.0
6	1007	74	12.0
6	1229	75	12.0
6	1310	76	12.0
6	80	77	12.0
6	856	78	12.0
6	962	79	12.0
6	1225	80	12.0
6	277	81	12.0
6	49	82	12.0
6	704	83	12.0
6	1209	84	12.0
6	206	85	12.0
6	767	86	12.0
6	51	87	12.0
6	9	88	12.0
6	683	89	12.0
6	33	90	12.0
6	202	91	12.0
6	1035	92	12.0
6	1268	93	12.0
6	149	94	11.5
6	434	95	11.5
6	199	96	11.5
6	811	97	11.5
6	857	98	11.5
6	976	99	11.5
6	401	100	11.5
6	179	101	11.5
6	272	102	11.5
6	837	103	11.5
6	1281	104	11.5
6	146	105	11.5
6	626	106	11.5
6	131	107	11.5
6	569	108	11.5
6	1351	109	11.5
6	83	110	11.5
6	1072	111	11.5
6	423	112	11.5
6	564	113	11.5
6	25	114	11.0
6	381	115	11.0
6	416	116	11.0
6	441	117	11.0
6	1075	118	11.0
6	282	119	11.0
6	216	120	11.0
6	1273	121	11.0
6	992	122	11.0
6	222	123	11.0
6	270	124	11.0
6	1040	125	11.0
6	77	126	11.0
6	1039	127	11.0
6	1321	128	11.0
6	1066	129	11.0
6	198	130	11.0
6	562	131	11.0
6	571	132	11.0
6	363	133	11.0
6	229	134	11.0
6	328	135	11.0
6	797	136	11.0
6	1144	137	11.0
6	1263	138	11.0
6	491	139	11.0
6	379	140	10.5
6	1074	141	10.5
6	782	142	10.5
6	1356	143	10.5
6	1212	144	10.5
6	134	145	10.5
6	794	146	10.5
6	999	147	10.5
6	825	148	10.5
6	240	149	10.5
6	1226	150	10.5
6	123	151	10.5
6	1307	152	10.5
6	1235	153	10.5
6	466	154	10.5
6	1061	155	10.5
6	917	156	10.5
6	1092	157	10.5
6	1386	158	10.5
6	151	159	10.5
6	148	160	10.5
6	600	161	10.0
6	191	162	10.0
6	1375	163	10.0
6	1391	164	10.0
6	649	165	10.0
6	998	166	10.0
6	1373	167	10.0
6	289	168	10.0
6	599	169	10.0
6	406	170	10.0
6	1154	171	10.0
6	558	172	10.0
6	759	173	10.0
6	266	174	10.0
6	623	175	10.0
6	635	176	10.0
6	121	177	10.0
6	1195	178	10.0
6	731	179	10.0
6	620	180	10.0
6	96	181	10.0
6	62	182	10.0
6	1392	183	10.0
6	685	184	10.0
6	1119	185	10.0
6	218	186	9.5
6	589	187	9.5
6	186	188	9.5
6	210	189	9.5
6	1282	190	9.5
6	1182	191	9.5
6	1213	192	9.5
6	959	193	9.5
6	933	194	9.5
6	456	195	9.5
6	979	196	9.5
6	805	197	9.5
6	781	198	9.5
6	651	199	9.5
6	185	200	9.5
7	1201	1	101.5
7	1313	2	95.0
7	798	3	83.5
7	1147	4	65.5
7	329	5	64.0
7	94	6	63.5
7	1040	7	63.0
7	89	8	62.0
7	721	9	61.5
7	417	10	58.0
7	927	11	57.5
7	499	12	57.0
7	1239	13	57.0
7	1382	14	56.5
7	1244	15	53.5
7	433	16	53.0
7	262	17	53.0
7	193	18	52.5
7	962	19	51.5
7	73	20	51.0
7	640	21	50.5
7	49	22	50.5
7	244	23	50.0
7	992	24	50.0
7	1248	25	49.0
7	673	26	48.5
7	131	27	48.5
7	976	28	47.5
7	452	29	47.5
7	827	30	47.5
7	160	31	47.0
7	140	32	47.0
7	874	33	47.0
7	423	34	47.0
7	757	35	46.5
7	234	36	46.0
7	792	37	45.5
7	1047	38	45.5
7	928	39	45.0
7	272	40	45.0
7	197	41	45.0
7	62	42	45.0
7	151	43	45.0
7	373	44	44.0
7	189	45	44.0
7	1392	46	44.0
7	662	47	43.5
7	946	48	43.5
7	56	49	43.0
7	364	50	43.0
7	797	51	43.0
7	174	52	43.0
7	315	53	43.0
7	199	54	42.5
7	1082	55	42.5
7	277	56	42.5
7	1375	57	41.5
7	155	58	41.5
7	1144	59	41.5
7	695	60	41.0
7	811	61	41.0
7	1342	62	41.0
7	165	63	41.0
7	206	64	41.0
7	96	65	41.0
7	563	66	41.0
7	1268	67	41.0
7	25	68	40.5
7	210	69	40.5
7	947	70	40.5
7	572	71	40.5
7	522	72	40.5
7	1104	73	40.5
7	110	74	40.5
7	1277	75	40.0
7	163	76	40.0
7	225	77	40.0
7	1307	78	40.0
7	917	79	40.0
7	1271	80	40.0
7	85	81	39.5
7	826	82	39.5
7	903	83	39.5
7	77	84	39.5
7	696	85	39.5
7	660	86	39.0
7	57	87	38.5
7	170	88	38.5
7	683	89	38.5
7	1300	90	38.5
7	1072	91	38.5
7	1352	92	37.5
7	1198	93	37.5
7	274	94	37.5
7	101	95	37.0
7	1212	96	37.0
7	1229	97	37.0
7	80	98	37.0
7	1108	99	37.0
7	443	100	37.0
7	344	101	37.0
7	173	102	37.0
7	1381	103	37.0
7	1066	104	37.0
7	157	105	37.0
7	82	106	36.5
7	132	107	36.5
7	996	108	36.5
7	179	109	36.5
7	122	110	36.5
7	576	111	36.5
7	1039	112	36.5
7	1235	113	36.5
7	717	114	36.0
7	1343	115	36.0
7	677	116	36.0
7	1226	117	36.0
7	1351	118	36.0
7	1061	119	36.0
7	304	120	35.5
7	1225	121	35.5
7	536	122	35.5
7	794	123	35.5
7	548	124	35.5
7	1134	125	35.5
7	83	126	35.5
7	434	127	35.0
7	341	128	35.0
7	712	129	35.0
7	1242	130	35.0
7	484	131	35.0
7	625	132	34.5
7	205	133	34.5
7	1164	134	34.5
7	1166	135	34.5
7	213	136	34.5
7	133	137	34.5
7	212	138	34.5
7	806	139	34.5
7	1292	140	34.5
7	149	141	34.0
7	401	142	34.0
7	1356	143	34.0
7	1325	144	34.0
7	1347	145	34.0
7	1310	146	34.0
7	933	147	34.0
7	739	148	34.0
7	240	149	34.0
7	334	150	34.0
7	9	151	34.0
7	730	152	34.0
7	889	153	34.0
7	692	154	34.0
7	459	155	33.5
7	1380	156	33.5
7	1175	157	33.5
7	156	158	33.5
7	636	159	33.5
